text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
"Who else freaked that that Eddie was playing “Ride The Lighting” in Stranger Things 4, then you realise he’s actually playing “Master Of Puppets”, but you still get excited anyway.",1,@Tyresaurus,False,6 months ago,Master of Puppets (Remastered),0
"i meet this diamond for stranger things, now i listen more metal❤(im dead for the metal AAAAAAAA)",2,@NumNamAmane,False,6 months ago,Master of Puppets (Remastered),0
I can't stop thinkg about the first main theme of Doom while listening to the start of the music,0,@Geant_Petit,False,6 months ago,Master of Puppets (Remastered),0
reminds me of DOOM,1,@da_plasma_catto1801,False,6 months ago,Master of Puppets (Remastered),0
narcissistic... but good,2,@dej1971,False,6 months ago,Master of Puppets (Remastered),0
I you love this song u r a true sigma,0,@skyemerino6001,False,6 months ago,Master of Puppets (Remastered),0
"Keep the rock alive in your veins!
It’s absolute part of my chromosomes!",0,@cristinaramos356,False,6 months ago,Master of Puppets (Remastered),0
E1M1 vibes are real. Wonder if this inspired it or vice versa,0,@thomasboland540,False,6 months ago,Master of Puppets (Remastered),0
Anyone of 1000 a.c,0,@mauriciosimbana1804,False,6 months ago,Master of Puppets (Remastered),0
Anyone here from 2099?,0,@canitoduarte8906,False,6 months ago,Master of Puppets (Remastered),0
Played this while my roommate fought king of puppets in lies of p. It hit so different,0,@its_d4rkfate,False,6 months ago,Master of Puppets (Remastered),0
Bro wat the hhelll you talking about,0,@joeltorres2007,False,6 months ago,Master of Puppets (Remastered),0
"See you guys at Amsterdam red light district,make sure to show up with 135.000euros...",0,@KayhanDemirci-z4k,False,6 months ago,Master of Puppets (Remastered),0
"""marry him with her oh it can be anybody"" ""dont let hım to get marry with that girl""bla bla bla because you blocked me from all my crushes you think im gonna obey your fucking rules and do whatever you say? greetings from FRANKENSTEİN!!!",0,@KayhanDemirci-z4k,False,6 months ago (edited),Master of Puppets (Remastered),0
Stranger things used this in episode 9 s4,0,@Brhgthshtbthcuntt-p8u,False,6 months ago,Master of Puppets (Remastered),0
"No matter how many times I listen to this masterpiece, the riff after the second solo gives me stank face every single time",17,@monkeyhammock6233,False,6 months ago,Master of Puppets (Remastered),0
First time noticing the hands 🙌,0,@Azwsxlmo,False,4 months ago,Master of Puppets (Remastered),0
fun fact he was 23 when he wrote am biggest thrash metal hit of the mid 1980s before stranger things happened. james hetfield fucking rocks. now he's 61 in 2024 please don't let metallica songs died even the members still touring on playing the same metallica songs every year,1,@notmomoayase,False,6 months ago,Master of Puppets (Remastered),0
i heard this at a Subway and i was not dissapointed,1,@yxd0x,False,6 months ago,Master of Puppets (Remastered),0
Lars unrich is a big poop,1,@VonhBfkdj-ce3hu,False,6 months ago,Master of Puppets (Remastered),0
Kirk hamster is the worst guitarist of the world,1,@VonhBfkdj-ce3hu,False,6 months ago,Master of Puppets (Remastered),0
You too,0,@pshego_pg,False,6 months ago,Master of Puppets (Remastered),0
Kirk hamster is the worst guitarist of the world,1,@VonhBfkdj-ce3hu,False,6 months ago,Master of Puppets (Remastered),0
Master of plagiat 🤘,1,@Metalliquoi93,False,6 months ago,Master of Puppets (Remastered),0
Anyone ne cause gojira is the beste,1,@VonhBfkdj-ce3hu,False,6 months ago,Master of Puppets (Remastered),0
Anyone September?,3,@SwarajT-f9d,False,6 months ago,Master of Puppets (Remastered),0
"Ah the teenage years. Trying alcohol, tobacco and cough things for the first times. High hopes and Metallica on full blast all night long. 😂",0,@h.l9635,False,6 months ago (edited),Master of Puppets (Remastered),0
"I have two dogs, brothers born one litter apart. The older one will play fetch no matter what you throw at him.  The younger (and more aggressive one) doesn't play fetch at all - but he does play tackle.  Specifically, he tackles his brother ONLY if he's fetching one of our kid's old bath puppets.  Then they viciously fight over the quest to return the puppet.

So I've given Spunky (the younger one) the nickname ""Master of Puppets.""  Given the way he thrashes his brother if he attempts to fetch the puppet, I'd say it fits.",5,@royalbleu7406,False,6 months ago,Master of Puppets (Remastered),0
I remember watching zombieland dubble tap with my dad when i was younger before i knew what metallica was and herd this and imidetly fell in love with thier music,0,@danieldeuel4249,False,6 months ago,Master of Puppets (Remastered),0
"Hello.I am NPC. Hello. How are you? Yes, I am fine.Are you okay? Okay. See you later.",0,@Vloippo,False,7 months ago (edited),Master of Puppets (Remastered),0
"I´m 243 years old and I have been listening to this music since I was a teenager, this song is very good.",546,@AM4RU-yx7go,False,7 months ago,Master of Puppets (Remastered),0
What're your secrets to living that long? Keep listening to Metallica by chance?,35,@GladDestronger,False,5 months ago,Master of Puppets (Remastered),0
How are you so old granny,2,@RicardoGomez-et3gm,False,5 months ago,Master of Puppets (Remastered),0
I was born at a very young age 260 years ago. Glad to see the youngings are still enjoying this music 🥰,17,@Trainreck_Studios,False,5 months ago,Master of Puppets (Remastered),0
"So this song came out when you were in your early 200s if math class served me correctly? When you were a teen , you must have met Bach and Mozart right? What did they have to say about this MASTER-piece? Lol😂",3,@williammoyers6513,False,5 months ago,Master of Puppets (Remastered),0
Guess Tomiko Itooka is losing her record,0,@MrZacharysTV,False,5 months ago,Master of Puppets (Remastered),0
Yo I once tamed a T Rex they truly are the smartest organisms besides humans and I tried triceratops meat 67.5 million years ago,3,@MrZacharysTV,False,5 months ago,Master of Puppets (Remastered),0
"the hell, are you a vampire?",2,@tvarug3037,False,5 months ago,Master of Puppets (Remastered),0
i was born BEFORE THE BIG BANG,4,@Brick0808,False,5 months ago,Master of Puppets (Remastered),0
 @shroomboingus64 what da freakin hell,1,@SwaldUp,False,5 months ago,Master of Puppets (Remastered),0
Average comment on videos of old songs,2,@Yes-Bean,False,5 months ago,Master of Puppets (Remastered),0
bro is the sphinx,1,@GoonchTickler,False,4 months ago,Master of Puppets (Remastered),0
"For Real! You're like me, I'm 10. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. 000. Or 10 raised to the hundredth power, and i also enjoy this masterpiece!",0,@JustinJustin-z4m,False,4 months ago (edited),Master of Puppets (Remastered),0
​ @Offworlderplayz1960  It has nothing to do with age of the song dude. It's a YouTube meme making fun of people who are always talking about how old they are and what they listen to. It's not that deep 😂,0,@chriswiggins1679,False,4 months ago,Master of Puppets (Remastered),0
"Well i was listening since i was 123456789987654356765432345432123456543234432, 33556543234567654321234567 Years old!",0,@TaytumParisien,False,4 months ago,Master of Puppets (Remastered),0
Really you are 243,1,@jialuxie257,False,4 months ago,Master of Puppets (Remastered),0
" @chriswiggins1679 I mean, those kinds of people are like “They don’t music like this anymore”, so you can’t blame this guy for calling them ancient",0,@Offworlderplayz1960,False,4 months ago (edited),Master of Puppets (Remastered),0
"Then I m 12000 years old. :))))) The Wolrd is too Organised, and obey if you Want  and follow the Leaders and you Will Fail! 😉 True Story! Learn Global History....",0,@emanuelpakular6843,False,3 months ago,Master of Puppets (Remastered),0
But if you are 243 years old then how were you a teenager when Metallica started,0,@Orangezillia,False,3 months ago,Master of Puppets (Remastered),0
 @Trainreck_Studios YOU ARE NOT 260 YEARS OLD,0,@Orangezillia,False,3 months ago,Master of Puppets (Remastered),0
@HersonRomero-f9bwhat 😮😮😮,0,@Orangezillia,False,3 months ago (edited),Master of Puppets (Remastered),0
I think we graduated together.  Class of '98!,0,@Royaldocksbrewing,False,3 months ago,Master of Puppets (Remastered),0
 @GladDestronger  We NEED to know.,0,@jacobchristensen8624,False,3 months ago,Master of Puppets (Remastered),0
​ @shroomboingus64 🤣🤣🤣🤘🤘🤘😎😎😎,0,@SandorsJazz,False,3 months ago,Master of Puppets (Remastered),0
"your development was extremely slow, taking approximately 200 years become a teenager.",0,@sssnacksss,False,2 months ago,Master of Puppets (Remastered),0
Don't think metallica was around 200 years ago😂😂😂,0,@randygray8273,False,2 months ago,Master of Puppets (Remastered),0
Bro is a vampire,0,@Lelewka122,False,1 month ago,Master of Puppets (Remastered),0
No one must have ever sang happy birthday  to you😅😂,0,@sergiocaro8203,False,1 month ago,Master of Puppets (Remastered),0
Anbody here 21000,0,@IronhawkGamer13,False,7 months ago,Master of Puppets (Remastered),0
Hellyea if I live that long!!!!,0,@Pinchituryloko1,False,7 months ago,Master of Puppets (Remastered),0
Me 12 and i play it on guitar,1,@m_ixey,False,7 months ago,Master of Puppets (Remastered),0
"the beginning sounds like the beginning of ""at doom's gate"", don't'cha think?",0,@shinyvictory126,False,7 months ago,Master of Puppets (Remastered),0
OBEY YOUR MASTER YOUR LIFE IS BURNING FASTER OBEY YOUR MASTER MASTER MASTER,0,@RobertRodriguez-t4f,False,7 months ago,Master of Puppets (Remastered),0
Anyone on August 2024🔥,0,@nobodyhere6024,False,7 months ago,Master of Puppets (Remastered),0
Oh jesus I dont know how much I have cc’d in my life,2,@lindanolan779,False,7 months ago,Master of Puppets (Remastered),0
I’m 10 and I got hooked into Metallica ❤ keep going Metallica🎉,33,@driftbrrrr,False,7 months ago,Master of Puppets (Remastered),0
My cousin said this came out in stranger things idk just wanted to say that and I like this song,1,@JaydenCurse-e4x,False,7 months ago,Master of Puppets (Remastered),0
This is truly amazing.,0,@richcat8707,False,7 months ago,Master of Puppets (Remastered),0
Stranger things are god,1,@JavierFonseca-z6o,False,7 months ago,Master of Puppets (Remastered),0
Who? 😂😂😂,0,@MatthewFisherUSA,False,6 months ago,Master of Puppets (Remastered),0
Stranger Things brought Metallica's music to a whole other demographic. Smart move because my teenage nephew now likes it.,4,@thebob01,False,6 months ago,Master of Puppets (Remastered),0
spoilers man. you spoiled it for me,1,@Atyiq_,False,5 months ago,Master of Puppets (Remastered),0
🤣🤣🤣🤣🤣 shows how out of pop culture I am.... I thought you were talking about Eddie Van Halen 🤦🤦 I was like wrong band hahaha,1,@kodylodovico272,False,5 months ago,Master of Puppets (Remastered),0
Stranger things community is real weird tho,2,@adenvarenhout8702,False,5 months ago,Master of Puppets (Remastered),0
" @kodylodovico272  Me too , so i went & watched this Stranger things , pretty good  as it goes & metal beats anything - maybe we should take it to Israel ?",0,@mcfcguvnors,False,5 months ago,Master of Puppets (Remastered),0
"Eddie Munson, that annoying guitarist stereotype that gets more praise then he should because of how much of a “ReBeL” he is, honestly I’m just here because I love Metallica",0,@Offworlderplayz1960,False,5 months ago (edited),Master of Puppets (Remastered),0
The first time I heard this one i was 12. Now I'm 125 years old and still listening!,0,@carlosmunoz632,False,7 months ago,Master of Puppets (Remastered),0
Rock is the life engine 🤘🏻,0,@chicho_el_habib,False,7 months ago,Master of Puppets (Remastered),0
"Caramichael,stink up this shit yet more",0,@Capirex-e1f,False,7 months ago,Master of Puppets (Remastered),0
To cool tio😊,0,@pedrofernandezagrafojo4232,False,7 months ago,Master of Puppets (Remastered),0
"I'm 55 yo, still listening and love it.",0,@thomw852,False,7 months ago,Master of Puppets (Remastered),0
Crazy how this still a banger in 2037,0,@Damuarimonkey,False,7 months ago,Master of Puppets (Remastered),0
my grandma said Metallica was demonic but i don't believe that fir a second,2,@XxSavageTKxX,False,7 months ago,Master of Puppets (Remastered),0
"When my father was a teenager, an orthodox priest told him that rock music is satanic and people who listen to rock receive demonic influences. My father was a big fan of Heavy Metal during that period, he still likes Heavy Metal and he never felt anything satanic. He is a deeply religious Orthodox Christian and rock music has never influenced his faith.",1,@NickolasZannithakis,False,7 months ago,Master of Puppets (Remastered),0
